Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year
2018-09-29,13161.881028785136,169.2924459248526,249.4800367407933,-80.18759081594072,-80.18759081594072,0.018954740298531687,0.01932970543703522,0.019788015156942045,12681.580109779008,12844.079934469592,5,Saturday,9,September,2018
2018-09-30,13081.693437969196,404.3327869173462,460.30849633865137,-55.97570942130517,-55.97570942130517,0.03518722545527789,0.01969246515891154,0.019892488029679932,12682.488301902344,12844.234669399846,6,Sunday,9,September,2018
2018-10-01,13025.71772854789,328.9078579614301,360.21243128673603,-31.30457332530591,-31.30457332530591,0.0276539411334912,0.020068982070432964,0.019942232851277365,12688.547306138931,12843.88633009452,0,Monday,10,October,2018
2018-10-02,12994.413155222584,294.552127177473,332.1433908004859,-37.591263623012935,-37.591263623012935,0.025560476401121215,0.02001975733953547,0.019969951477216974,12697.568927307439,12843.242980377006,1,Tuesday,10,October,2018
2018-10-03,12956.821891599571,281.48728296666,288.22339167144185,-6.736108704781827,-6.736108704781827,0.02224491422995547,0.019938211144651875,0.01997118710961646,12703.932925212623,12842.011446917,2,Wednesday,10,October,2018
2018-10-04,12950.08578289479,322.0647922831527,308.25412293880197,13.810669344350742,13.810669344350742,0.023803249500166365,0.019905288134180237,0.020059279416931936,12710.16105473932,12840.454676811309,3,Thursday,10,October,2018
2018-10-05,12963.89645223914,97.41449032937719,202.75555097559538,-105.3410606462182,-105.3410606462182,0.015640016234515296,0.019665433824529437,0.020076551654245236,12716.783300751043,12840.246394498128,4,Friday,10,October,2018
2018-10-06,12858.555391592921,93.36431581698415,183.12993320411894,-89.7656173871348,-89.7656173871348,0.014241874582882888,0.019375714338550874,0.019968981888118402,12719.610782502255,12840.009647170993,5,Saturday,10,October,2018
2018-10-07,12768.789774205787,318.21155886350516,294.99921523442737,23.212343629077793,23.212343629077793,0.023103146065600894,0.019661001646865996,0.019978459020592337,12719.139916453792,12838.913280257497,6,Sunday,10,October,2018
2018-10-08,12792.002117834865,244.837281080267,284.9898739414004,-40.1525928611334,-40.1525928611334,0.022278754437044832,0.020002427530489527,0.019997849981365598,12722.46901680505,12838.463869751764,0,Monday,10,October,2018
2018-10-09,12751.849524973732,244.42149035030764,280.68635434080807,-36.26486399050043,-36.26486399050043,0.02201142303248644,0.020305643952328974,0.02001087688841732,12724.871073120092,12837.889112116973,1,Tuesday,10,October,2018
2018-10-10,12715.58466098323,242.3958018800466,268.9974163300526,-26.601614450005997,-26.601614450005997,0.02115493888027422,0.020577639922421447,0.02002933579127824,12728.85634675926,12837.387876716803,2,Wednesday,10,October,2018
2018-10-11,12688.983046533223,228.1747928647056,262.9152934664275,-34.74050060172189,-34.74050060172189,0.020719965697980736,0.020502300833615976,0.020115050268830786,12734.929899188855,12835.267624471719,3,Thursday,10,October,2018
2018-10-12,12654.242545931502,74.05890678156902,163.5524820177003,-89.49357523613128,-89.49357523613128,0.012924715282171076,0.020228920220179077,0.02011921843408508,12737.643936838916,12833.820049789507,4,Friday,10,October,2018
2018-10-13,12564.748970695371,72.28078611645563,152.91669122382294,-80.63590510736731,-80.63590510736731,0.012170294176228183,0.019927739593993576,0.020012522231748504,12738.235096390163,12832.365027358388,5,Saturday,10,October,2018
2018-10-14,12484.113065588004,278.5767969538171,273.07912926061425,5.497667693202857,5.497667693202857,0.021874131372083355,0.020224838308612728,0.020033357000508064,12736.003562251406,12829.991171097316,6,Sunday,10,October,2018
2018-10-15,12489.610733281208,233.37711104681625,252.67219555011644,-19.29508450330019,-19.29508450330019,0.020230590123743245,0.020556592717600904,0.02004948493855822,12736.616445364116,12827.873564615626,0,Monday,10,October,2018
2018-10-16,12470.315648777909,346.6918725143713,234.39422472107475,112.29764779329656,112.29764779329656,0.018796174156509454,0.020768003449600645,0.020028737184979398,12738.849214761196,12821.878937758293,1,Tuesday,10,October,2018
2018-10-17,12582.613296571206,232.30170828278315,233.57684763357426,-1.2751393507911075,-1.2751393507911075,0.018563460715845456,0.020690161491105627,0.02000808588438236,12747.598245144398,12817.33827685438,2,Wednesday,10,October,2018
2018-10-18,12581.338157220414,241.6395374571325,237.1053441844129,4.534193272719591,4.534193272719591,0.018845796943176386,0.020643583184889642,0.02006690678697454,12755.194876265226,12812.79356700729,3,Thursday,10,October,2018
2018-10-19,12585.872350493135,70.70353476885457,165.0901868731574,-94.38665210430283,-94.38665210430283,0.013117103230964272,0.020404857371306144,0.02006983599570975,12758.1687200253,12809.443487704948,4,Friday,10,October,2018
2018-10-20,12491.485698388831,64.32219306187086,148.1328439147484,-83.81065085287754,-83.81065085287754,0.01185870500046722,0.020145488392603158,0.019958110229131458,12758.00224113777,12805.835823865731,5,Saturday,10,October,2018
2018-10-21,12407.675047535953,300.7585724063522,261.7464341815816,39.01213822477058,39.01213822477058,0.021095526210896536,0.020395780141571215,0.019965931470668694,12753.755254844813,12801.260468005894,6,Sunday,10,October,2018
2018-10-22,12446.687185760724,233.49975835975215,243.41967910863679,-9.919920748884635,-9.919920748884635,0.019556985362909587,0.020642016384061216,0.019949332160339468,12753.072725670854,12796.988433195742,0,Monday,10,October,2018
2018-10-23,12436.76726501184,284.54609894380013,237.89383135397608,46.65226758982405,46.65226758982405,0.01912826913013312,0.020540661392461686,0.019915148670959285,12754.864693848725,12790.75278338454,1,Tuesday,10,October,2018
2018-10-24,12483.419532601663,807.8056634197762,249.37281700700856,558.4328464127677,558.4328464127677,0.019976322701944545,0.020489237651301943,0.019883726471504985,12756.465288327277,12784.076498141005,2,Wednesday,10,October,2018
2018-10-25,13041.852379014432,429.7643895230269,319.5126442789887,110.2517452440382,110.2517452440382,0.02449902322105061,0.020474795854974193,0.01996879050843815,12759.78079676635,12782.484714147602,3,Thursday,10,October,2018
2018-10-26,13152.10412425847,134.15042706004323,254.78787550118992,-120.63744844114669,-120.63744844114669,0.019372404072687123,0.020316602973064354,0.02001471273110272,12764.600630713809,12782.909237252972,4,Friday,10,October,2018
2018-10-27,13031.466675817324,131.741865027417,220.1438780385643,-88.40201301114732,-88.40201301114732,0.016893254114449634,0.02001429958845632,0.019914296163994146,12762.784811722348,12783.232669957186,5,Saturday,10,October,2018
2018-10-28,12943.064662806177,367.4206586078732,333.89856731550833,33.52209129236485,33.52209129236485,0.025797488926638492,0.020241830356374245,0.01991796145666211,12751.921711104542,12781.705064521288,6,Sunday,10,October,2018
2018-10-29,12976.586754098542,377.4626032522067,323.79702084856785,53.66558240363884,53.66558240363884,0.024952402891792742,0.02044175244281628,0.019821971442123082,12745.745235281654,12779.735908238792,0,Monday,10,October,2018
2018-10-30,13030.25233650218,399.39601644451284,328.45521572426355,70.94080072024929,70.94080072024929,0.02520712625066734,0.020109082469329263,0.019825093328391823,12744.030531899421,12779.377040430001,1,Tuesday,10,October,2018
2018-10-31,13101.19313722243,351.9459718087542,439.9434848271424,-87.99751301838819,-87.99751301838819,0.033580413647761424,0.020306631553138273,0.019938438103932664,12746.546378855239,12780.197356393312,2,Wednesday,10,October,2018
2018-11-01,13013.195624204041,303.42574209452505,313.99606942161165,-10.570327327086602,-10.570327327086602,0.024129051655658745,0.020258917394956187,0.020034495745154486,12747.17246115462,12780.199989707551,3,Thursday,11,November,2018
2018-11-02,13002.625296876955,112.44543122094154,223.81235992570763,-111.36692870476608,-111.36692870476608,0.01721285931230089,0.020091182231034368,0.020064059002155143,12748.699241330534,12781.24959376961,4,Friday,11,November,2018
2018-11-03,12891.25836817219,103.32425093280709,195.02993059725023,-91.70567966444314,-91.70567966444314,0.01512885127481181,0.019802035623522552,0.019966291158877787,12746.738327506446,12782.1571973283,5,Saturday,11,November,2018
2018-11-04,12799.552688507747,366.40746680606554,321.66914801267677,44.73831879338877,44.73831879338877,0.02513128043150225,0.02011841109675545,0.01998654480576787,12741.260202048734,12781.495114642552,6,Sunday,11,November,2018
2018-11-05,12844.291007301135,99.17028776845397,197.0836518977179,-97.91336412926394,-97.91336412926394,0.015344066230334458,0.02015515081833717,0.019913463861137064,12740.784722572342,12781.394412697267,0,Monday,11,November,2018
2018-11-06,12746.377643171872,308.97754559077094,288.0128654680445,20.964680122726463,20.964680122726463,0.022595663923572085,0.02013823474693621,0.019931200757093304,12740.037651537878,12780.594132348884,1,Tuesday,11,November,2018
2018-11-07,12767.342323294599,252.1431700367237,285.6459531972249,-33.502783160501224,-33.502783160501224,0.02237317258080022,0.020141382018394723,0.019958138737259212,12739.215658386534,12780.384539829947,2,Wednesday,11,November,2018
2018-11-08,12733.839540134097,234.92107958276068,266.6669731807597,-31.745893597999043,-31.745893597999043,0.020941599926737536,0.02010572124820309,0.020043220887612054,12738.615325558547,12778.49320990168,3,Thursday,11,November,2018
2018-11-09,12702.093646536097,82.27357357062824,177.4393191344703,-95.16574556384207,-95.16574556384207,0.013969297036544728,0.01986619985341211,0.02005211813693435,12738.165625076976,12777.332419402132,4,Friday,11,November,2018
2018-11-10,12606.927900972256,74.29509758862615,170.66414706977085,-96.3690494811447,-96.3690494811447,0.013537330300477811,0.019626778673495344,0.01995491532400919,12735.430453558278,12776.204622299949,5,Saturday,11,November,2018
2018-11-11,12510.558851491112,252.80865843810648,277.52295769069167,-24.714299252585192,-24.714299252585192,0.02218309837194956,0.019935391443154628,0.019975986424773974,12730.640997076931,12774.067997724043,6,Sunday,11,November,2018
2018-11-12,12485.844552238528,233.0388203539962,246.58975513005524,-13.550934776059052,-13.550934776059052,0.019749545503179065,0.02018803315405299,0.01994627362930401,12728.010849795035,12768.062859875978,0,Monday,11,November,2018
2018-11-13,12472.29361746247,224.55197676857975,244.40754404815095,-19.855567279571204,-19.855567279571204,0.019596038350633095,0.020112096720004646,0.01993454418432501,12727.616868190851,12761.586063283623,1,Tuesday,11,November,2018
2018-11-14,12452.4380501829,261.7146721262669,249.31564052242624,12.399031603840683,12.399031603840683,0.02002143190897178,0.020105124779512266,0.01992223036577812,12726.377778754242,12754.744557182254,2,Wednesday,11,November,2018
2018-11-15,12464.837081786742,228.4135490575782,245.91312850642555,-17.499579448847356,-17.499579448847356,0.019728547344252632,0.020136203885770372,0.01999032597763171,12726.195159854537,12748.179112780268,3,Thursday,11,November,2018
2018-11-16,12447.337502337896,72.33572569526818,162.4925590167981,-90.15683332152993,-90.15683332152993,0.01305440291839747,0.019952568625855437,0.019996481131188175,12721.685966713425,12742.56336632179,4,Friday,11,November,2018
2018-11-17,12357.180669016365,67.5329926536652,140.0318403639369,-72.4988477102717,-72.4988477102717,0.01133202177055193,0.019702109453434622,0.019876929067267082,12714.214050439956,12737.004202953183,5,Saturday,11,November,2018
2018-11-18,12284.681821306092,408.552914381119,246.65940970063704,161.89350468048198,161.89350468048198,0.02007861605929754,0.019934159881045733,0.019861012368057405,12704.174366133722,12733.788372531544,6,Sunday,11,November,2018
2018-11-19,12446.575325986574,85.74229268997257,172.65994795226598,-86.91765526229341,-86.91765526229341,0.01387208476469652,0.020001272539853378,0.019882981037713514,12702.677353720315,12728.655094249332,0,Monday,11,November,2018
2018-11-20,12359.65767072428,291.98182965640353,262.86449832859836,29.117331327805175,29.117331327805175,0.021267943282218302,0.020007019775564096,0.01989203416820332,12701.076774493258,12723.205984369317,1,Tuesday,11,November,2018
2018-11-21,12388.775002052085,660.9653356461263,246.30842820828013,414.65690743784614,414.65690743784614,0.019881580557196448,0.020017839615373664,0.019882318937604258,12699.146368369637,12717.921245098536,2,Wednesday,11,November,2018
2018-11-22,12803.431909489931,433.50975806292,287.8221306474718,145.68762741544822,145.68762741544822,0.02248007664524208,0.020129566532543962,0.01996617921157848,12711.368523185574,12715.620832900799,3,Thursday,11,November,2018
2018-11-23,12949.11953690538,95.13091082793747,204.75995396267024,-109.62904313473277,-109.62904313473277,0.01581265454991733,0.019990777594143052,0.019979712632418236,12726.891856662365,12715.842971188777,4,Friday,11,November,2018
2018-11-24,12839.490493770649,115.71109404502059,190.74300401802282,-75.03190997300223,-75.03190997300223,0.014855963646732386,0.019669342274999113,0.019864256783590894,12720.146460487571,12715.767332146734,5,Saturday,11,November,2018
2018-11-25,12764.458583797646,403.3618542247491,309.8604125635731,93.50144166117599,93.50144166117599,0.024275249163868907,0.01983277044470517,0.019855991792694795,12707.224942472209,12713.973539647013,6,Sunday,11,November,2018
2018-11-26,12857.960025458822,357.56924325403537,307.1242426527417,50.44500060129366,50.44500060129366,0.023885922964812012,0.02006585940638392,0.01984664454965695,12701.441387460258,12712.271859221184,0,Monday,11,November,2018
2018-11-27,12908.405026060114,391.7706500401203,308.1539125405505,83.61673749956981,83.61673749956981,0.023872346112353497,0.020001687979241085,0.019827845279121088,12700.28606623539,12710.954084417128,1,Tuesday,11,November,2018
2018-11-28,12992.021763559684,346.76373288218485,317.5782726082699,29.18546027391494,29.18546027391494,0.02444409949335373,0.019984744532626452,0.01991873413749265,12700.800566550763,12709.375303870476,2,Wednesday,11,November,2018
2018-11-29,13021.207223833599,465.8566844765391,329.3344601552472,136.5222243212919,136.5222243212919,0.025292160280841244,0.019987579000298916,0.019929708876179904,12700.499062795143,12709.0059655323,3,Thursday,11,November,2018
2018-11-30,13157.72944815489,129.65522501580182,354.56355852348673,-224.90833350768492,-224.90833350768492,0.026947168956510746,0.019766470843923894,0.020047361489165045,12702.383606492891,12712.492430495688,4,Friday,11,November,2018
2018-12-01,12932.821114647206,97.77336519781554,233.81488500548383,-136.0415198076683,-136.0415198076683,0.01807918650793633,0.019564808672333144,0.019947827802274935,12699.704456174331,12714.815281545463,5,Saturday,12,December,2018
2018-12-02,12796.779594839538,365.36650962436823,355.2203241856519,10.146185438716316,10.146185438716316,0.02775857172134925,0.019916332419301425,0.01998190859832922,12692.842932773083,12715.158366438747,6,Sunday,12,December,2018
2018-12-03,12806.925780278254,324.357112571512,314.83676693003775,9.52034564147425,9.52034564147425,0.024583320957076504,0.02023148140871025,0.01997960172213768,12690.031846509952,12715.643742918572,0,Monday,12,December,2018
2018-12-04,12816.446125919729,319.8838880567044,310.2319556719208,9.651932384783606,9.651932384783606,0.024205770665591438,0.020200631083179887,0.01999482533482159,12690.594961090352,12716.212821296709,1,Tuesday,12,December,2018
2018-12-05,12826.098058304511,276.6949196951614,292.19291658527146,-15.497996890110073,-15.497996890110073,0.02278112293053033,0.02044853297318642,0.01999313271002482,12689.98852945713,12716.794678177243,2,Wednesday,12,December,2018
2018-12-06,12810.600061414401,292.0717596325482,284.0511622737964,8.020597358751786,8.020597358751786,0.022173134818981675,0.020434448669700067,0.020077895021167424,12692.129276731883,12717.102281574516,3,Thursday,12,December,2018
2018-12-07,12818.620658773154,88.26557927257049,197.18862297097957,-108.92304369840907,-108.92304369840907,0.015382982944894487,0.02020144234850321,0.02011508396579582,12693.838554581165,12718.507743257582,4,Friday,12,December,2018
2018-12-08,12709.697615074745,77.33770114905893,168.91590615592122,-91.57820500686229,-91.57820500686229,0.013290316675636175,0.0199463995734665,0.02011925492466619,12693.033823745855,12718.840074141499,5,Saturday,12,December,2018
2018-12-09,12618.119410067884,288.2141507138411,301.44973942211055,-13.23558870826946,-13.23558870826946,0.02389022719039943,0.020277097245261656,0.020240312340365073,12690.234682530248,12719.085551455495,6,Sunday,12,December,2018
2018-12-10,12604.883821359614,234.8763772659265,250.7280538985393,-15.851676632612794,-15.851676632612794,0.019891341915715868,0.02048889763243626,0.020205992379849193,12690.16654654316,12720.175633096766,0,Monday,12,December,2018
2018-12-11,12589.032144727,236.27304853419162,282.67103653294413,-46.39798799875251,-46.39798799875251,0.022453754449371453,0.020497919501683656,0.020220743721672454,12692.782322984358,12720.355752300067,1,Tuesday,12,December,2018
2018-12-12,12542.634156728247,239.39394076883588,265.03325597683244,-25.63931520799656,-25.63931520799656,0.021130589688343943,0.020543954307855817,0.020219909018634127,12694.675309800681,12720.307085328626,2,Wednesday,12,December,2018
2018-12-13,12516.99484152025,423.9259447098838,251.2636800026411,172.6622647072427,172.6622647072427,0.020073802313089705,0.02055987977327104,0.02029893826729614,12696.165350602607,12719.928593681623,3,Thursday,12,December,2018
2018-12-14,12689.657106227492,98.77743590488355,180.9661538125623,-82.18871790767876,-82.18871790767876,0.014260917556531338,0.02036786262818969,0.020343193375100953,12704.072652470759,12722.355625529706,4,Friday,12,December,2018
2018-12-15,12607.468388319814,70.0887225329515,161.1891028219674,-91.1003802890159,-91.1003802890159,0.012785207771871235,0.020136417975776977,0.020346875103715998,12708.827029355194,12724.623801323642,5,Saturday,12,December,2018
2018-12-16,12516.368008030799,325.4419351078752,282.86934378921774,42.57259131865749,42.57259131865749,0.022599954204584115,0.020454603018649868,0.02036577771187031,12711.128046211625,12726.80408602315,6,Sunday,12,December,2018
2018-12-17,12558.940599349457,683.3227745447227,267.51441097148097,415.80836357324176,415.80836357324176,0.02130071472631521,0.020786892783841975,0.020377528474055415,12717.853377222727,12729.087434642637,0,Monday,12,December,2018
2018-12-18,12974.748962922698,303.16850642051594,300.1113614587083,3.057144961807637,3.057144961807637,0.02313041757619525,0.020888619501071896,0.02040921225114126,12740.855615276616,12734.399567145212,1,Tuesday,12,December,2018
2018-12-19,12977.806107884506,377.37778119122834,296.69988608725595,80.67789510397239,80.67789510397239,0.02286209884943493,0.021188286637229842,0.020445015856562127,12758.563308006547,12739.747634288211,2,Wednesday,12,December,2018
2018-12-20,13058.484002988478,476.2602348321813,294.38750292876904,181.87273190341227,181.87273190341227,0.022543773294158607,0.021230814304294524,0.020544538073809945,12781.85751908202,12745.563182806696,3,Thursday,12,December,2018
2018-12-21,13240.356734891891,142.39454146477075,213.31281526929695,-70.9182738045262,-70.9182738045262,0.016110805738878655,0.021105121810350593,0.02058832593659516,12810.243576843346,12754.154223627944,4,Friday,12,December,2018
2018-12-22,13169.438461087366,85.77752020085993,194.5241749830915,-108.74665478223159,-108.74665478223159,0.014770878466676109,0.020848148537731728,0.020506125487579126,12822.443795229927,12762.892337421408,5,Saturday,12,December,2018
2018-12-23,13060.691806305134,463.59985689342165,337.38736747141724,126.21248942200441,126.21248942200441,0.025832273854631597,0.02118213584788887,0.020554050364444625,12826.162870876584,12769.840005288741,6,Sunday,12,December,2018
2018-12-24,13186.904295727138,108.09170736664986,202.82630509053266,-94.7345977238828,-94.7345977238828,0.015380888534714934,0.02119963334415496,0.020447923824709422,12837.743330941801,12772.55686273191,0,Monday,12,December,2018
2018-12-25,13092.169698003254,343.66033979414135,343.0833909240921,0.5769488700492502,0.5769488700492502,0.026205235559726765,0.021263966224016887,0.020471113213928804,12848.667034748656,12773.497535978224,1,Tuesday,12,December,2018
2018-12-26,13092.746646873304,404.65515455036166,337.7779393878236,66.87721516253805,66.87721516253805,0.025798860124471194,0.021327730796005525,0.02046929659694859,12856.493255462472,12773.573151548357,2,Wednesday,12,December,2018
2018-12-27,13159.623862035842,457.3251966356446,353.2642733068849,104.06092332875971,104.06092332875971,0.02684455703373224,0.021426804493384816,0.020556774276333383,12864.867216661663,12772.358331333866,3,Thursday,12,December,2018
2018-12-28,13263.684785364601,125.3592316036748,236.52829053083227,-111.16905892715747,-111.16905892715747,0.01783277379991886,0.02120642697027032,0.02054430798190435,12873.922650721826,12773.489484184747,4,Friday,12,December,2018
2018-12-29,13152.515726437445,142.50526850817315,215.20251288208303,-72.69724437390988,-72.69724437390988,0.01636207987567819,0.02090875762343155,0.020335139697686577,12878.299600808621,12774.27639850106,5,Saturday,12,December,2018
2018-12-30,13079.818482063536,511.2867958997683,362.7032182923128,148.58357760745554,148.58357760745554,0.0277299886683971,0.02093485161382776,0.020335984670296643,12875.702568605577,12774.877517984569,6,Sunday,12,December,2018
2018-12-31,13228.402059670992,124.67813164344457,359.5747448355864,-234.8966131921418,-234.8966131921418,0.027182024194124736,0.02123827953670071,0.02035400186799668,12885.555266773035,12777.477394700662,0,Monday,12,December,2018
2019-01-01,12993.50544647885,359.2048533294182,368.82961412744635,-9.624760798028149,-9.624760798028149,0.028385689731433992,0.021259183470370202,0.020422232706902,12892.112795161014,12777.884989754877,1,Tuesday,1,January,2019
2019-01-02,12983.880685680822,326.2289006305849,333.34483283613696,-7.115932205552042,-7.115932205552042,0.02567374430695161,0.021295530915366036,0.02044301598253295,12898.011292007764,12778.260488674723,2,Wednesday,1,January,2019
2019-01-03,12976.76475347527,333.4517921843301,334.41343725651865,-0.9616450721885599,-0.9616450721885599,0.02577017027044128,0.021347677568861034,0.02055557324959879,12903.355246259618,12778.403469799568,3,Thursday,1,January,2019
2019-01-04,12975.803108403083,117.0356663477313,223.4640814922594,-106.4284151445281,-106.4284151445281,0.0172215992817851,0.02116236011390286,0.020588681301808815,12908.345414596235,12779.706222208568,4,Friday,1,January,2019
2019-01-05,12869.374693258555,89.45056364461956,198.91937043750266,-109.4688067928831,-109.4688067928831,0.015456801529114219,0.020938482337573946,0.020503721918070074,12910.30456899104,12780.823832420267,5,Saturday,1,January,2019
2019-01-06,12759.90588646567,460.0109209047659,327.84381984706016,132.16710105770574,132.16710105770574,0.02569327883482287,0.021282158867238225,0.020541661078045385,12908.347409914126,12780.467207627275,6,Sunday,1,January,2019
2019-01-07,12892.072987523377,300.7095997301949,320.3560481115327,-19.64644838133779,-19.64644838133779,0.024849071861566808,0.021667450706769245,0.02057319050947961,12914.426588995748,12782.025246100047,0,Monday,1,January,2019
2019-01-08,12872.42653914204,263.47692779293163,298.37986198482344,-34.9029341918918,-34.9029341918918,0.02317976809403573,0.021643768736890456,0.020595688611854738,12922.903493298218,12783.767933635147,1,Tuesday,1,January,2019
2019-01-09,12837.523604950147,252.36171731556607,287.93433356543153,-35.57261624986546,-35.57261624986546,0.022429118140386835,0.021728361277712823,0.020614679194548142,12930.658152751235,12785.418384284223,2,Wednesday,1,January,2019
2019-01-10,12801.95098870028,247.5217484219495,267.2077671611422,-19.68601873919272,-19.68601873919272,0.020872425413672867,0.0216756503098562,0.020702987084898164,12937.755447550346,12787.059589203876,3,Thursday,1,January,2019
2019-01-11,12782.264969961088,82.7254626724517,191.41686156615074,-108.69139889369904,-108.69139889369904,0.014975191174333281,0.02147047035938918,0.020734152607099328,12945.743141324774,12789.476433640164,4,Friday,1,January,2019
2019-01-12,12673.573571067389,72.74468275794933,165.53687598091534,-92.792193222966,-92.792193222966,0.013061578492653478,0.02123672956537464,0.02063623535288344,12950.962432309676,12791.581550367711,5,Saturday,1,January,2019
2019-01-13,12580.781377844423,294.71684932308585,285.61110005741403,9.105749265671818,9.105749265671818,0.022702174966683215,0.021518104812379698,0.020663697406693885,12947.333241363576,12792.594557529525,6,Sunday,1,January,2019
2019-01-14,12589.887127110094,298.4815538975392,289.5182366784748,8.963317219064379,8.963317219064379,0.022996094703267713,0.021858467710092918,0.020710363190546754,12946.747199323252,12793.923129510993,0,Monday,1,January,2019
2019-01-15,12598.850444329159,258.43560805249734,271.64855348486134,-13.212945432363995,-13.212945432363995,0.021561376149768687,0.021823848441599066,0.02074367336203479,12949.49661386653,12794.10354226386,1,Tuesday,1,January,2019
2019-01-16,12585.637498896795,249.59531613885898,259.43446422047697,-9.839148081617992,-9.839148081617992,0.020613533819261672,0.02180094241136395,0.020763314882880184,12950.386510518108,12794.151312726932,2,Wednesday,1,January,2019
2019-01-17,12575.798350815176,431.1232011062197,249.40091763483187,181.72228347138784,181.72228347138784,0.0198318158957014,0.021690989022014155,0.02083792280137726,12937.088156781188,12794.039379397176,3,Thursday,1,January,2019
2019-01-18,12757.520634286564,103.57555253435568,180.3728825179396,-76.79732998358391,-76.79732998358391,0.014138553069095353,0.021400204162669505,0.020863254446584243,12929.745307661256,12796.995323129373,4,Friday,1,January,2019
2019-01-19,12680.723304302981,73.5745203586869,163.7099983809212,-90.13547802223431,-90.13547802223431,0.012910146720524143,0.021079083276881686,0.020772305785580106,12917.153284371743,12800.029192649006,5,Saturday,1,January,2019
2019-01-20,12590.587826280746,99.3265847244581,198.4190126297194,-99.09242790526129,-99.09242790526129,0.01575931285873348,0.021067366847543515,0.02073010942442259,12895.494320751372,12801.628088654783,6,Sunday,1,January,2019
2019-01-21,12491.495398375484,419.10551441253295,286.4473399022436,132.65817451028937,132.65817451028937,0.022931388978416147,0.021339383864601515,0.020772366311625736,12872.896218660975,12802.236179025493,0,Monday,1,January,2019
2019-01-22,12624.153572885774,307.0691573268641,305.40168165935114,1.6674756675129743,1.6674756675129743,0.02419185412282171,0.021284703206874523,0.020819205549635483,12858.344944213664,12803.799890584203,1,Tuesday,1,January,2019
2019-01-23,12625.821048553287,709.538556796626,281.84842193115605,427.69013486547,427.69013486547,0.02232317572435824,0.02151611277986263,0.0207950294663389,12839.642169307868,12799.177320245746,2,Wednesday,1,January,2019
2019-01-24,13053.511183418757,652.7602911911025,328.04870323465747,324.71158795644504,324.71158795644504,0.025131069995279264,0.021480307261047712,0.02085901464325659,12838.353552155051,12798.081843125305,3,Thursday,1,January,2019
2019-01-25,13378.222771375202,165.26782042771362,264.026473721312,-98.7586532935984,-98.7586532935984,0.01973554172578423,0.02127819664775815,0.020890595616715864,12847.869422971782,12801.934688631505,4,Friday,1,January,2019
2019-01-26,13279.464118081603,125.51522376724218,242.2813689429402,-116.76614517569801,-116.76614517569801,0.018244815211559982,0.020991538587019073,0.020806677019881658,12851.864098173306,12805.672460356787,5,Saturday,1,January,2019
2019-01-27,13162.697972905906,580.8506218654084,377.55950646848106,203.2911153969273,203.2911153969273,0.0286840514950392,0.021353247843523084,0.020848139782139955,12848.49787109135,12807.740362787981,6,Sunday,1,January,2019
2019-01-28,13365.989088302833,487.5654004575306,377.7898596158,109.77554084173056,109.77554084173056,0.028265013319995945,0.02175001229166701,0.020882116305132495,12855.613649820194,12811.47077114132,0,Monday,1,January,2019
2019-01-29,13475.764629144564,475.75182994601465,389.6653655058851,86.08646444012953,86.08646444012953,0.028916011538457756,0.021789546387335698,0.02083028961502912,12868.811854722897,12815.632676607122,1,Tuesday,1,January,2019
2019-01-30,13561.851093584693,552.2577072378975,401.903965627101,150.35374161079653,150.35374161079653,0.02963489002008125,0.02187130858153425,0.020891465596856035,12879.926822520023,12821.72884848913,2,Wednesday,1,January,2019
2019-01-31,13712.204835195489,134.49884168239885,530.1539749752097,-395.6551332928109,-395.6551332928109,0.03866292703084839,0.022213883158181395,0.021129799682617672,12903.883468810574,12829.613065581556,3,Thursday,1,January,2019
2019-02-01,13316.549701902677,151.0459316462799,301.4027345984851,-150.3568029522052,-150.3568029522052,0.022633695765459462,0.022112548206798324,0.02121318684362487,12914.97243601797,12834.338524845229,4,Friday,2,February,2019
2019-02-02,13166.192898950472,0.07578469807610243,250.32055608753222,-250.24477138945613,-250.24477138945613,0.019012371914092663,0.021887288261586705,0.021145198971209207,12921.286707533809,12838.412304961259,5,Saturday,2,February,2019
2019-02-03,12915.948127561016,1096.1228608113133,341.0856173209348,755.0372434903786,755.0372434903786,0.02640809748942091,0.022193504868507897,0.021268132651865723,12919.291541505741,12839.20849518637,6,Sunday,2,February,2019
2019-02-04,13670.985371051394,73.55659507260206,145.86830099850204,-72.31170592589997,-72.31170592589997,0.010669918593240638,0.022033942103978778,0.021135624370417598,12946.01189743217,12849.48191438503,0,Monday,2,February,2019
2019-02-05,13598.673665125494,62.633689506493624,136.005837957763,-73.37214845126937,-73.37214845126937,0.010001404644818931,0.021510879630978644,0.02099816028224003,12973.970823387497,12858.718929294262,1,Tuesday,2,February,2019
2019-02-06,13525.301516674226,261.9665903180468,260.74581296024485,1.2207773578019783,1.2207773578019783,0.01927837339809341,0.0213251896821962,0.020979679987477316,12995.078441025858,12867.51295125582,2,Wednesday,2,February,2019
2019-02-07,13526.522294032027,213.56523873735836,284.6637023396702,-71.09846360231182,-71.09846360231182,0.02104485514841204,0.021254025917342077,0.021058297299831396,13016.881632855524,12876.673269561332,3,Thursday,2,February,2019
